run_id,variation,mode,seed,robot_id,snapshot_index,cosine_recall,recall,precision,f1,robots_json_path
bg2500-big_comm_seed001,bg2500-big,comm,1,1,5,0.10526315789473684,0.10526315789473684,0.30434782608695654,0.1564245810055866,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,1,6,0.10526315789473684,0.10526315789473684,0.2916666666666667,0.15469613259668508,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,1,7,0.15789473684210525,0.15789473684210525,0.3548387096774194,0.21854304635761593,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,1,8,0.2631578947368421,0.2631578947368421,0.35135135135135137,0.30092592592592593,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,1,9,0.3157894736842105,0.3157894736842105,0.35,0.3320158102766798,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,1,10,0.42105263157894735,0.42105263157894735,0.4,0.41025641025641024,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,1,11,0.42105263157894735,0.42105263157894735,0.375,0.39669421487603307,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,1,12,0.42105263157894735,0.42105263157894735,0.375,0.39669421487603307,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,1,13,0.3157894736842105,0.3157894736842105,0.4,0.35294117647058826,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,1,14,0.42105263157894735,0.42105263157894735,0.475,0.4464023494860499,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,1,15,0.47368421052631576,0.47368421052631576,0.4,0.43373493975903615,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,1,16,0.47368421052631576,0.47368421052631576,0.4,0.43373493975903615,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,1,17,0.5263157894736842,0.5263157894736842,0.3,0.3821656050955414,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,1,18,0.5263157894736842,0.5263157894736842,0.3,0.3821656050955414,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,1,19,0.5263157894736842,0.5263157894736842,0.3,0.3821656050955414,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,1,20,0.5263157894736842,0.5263157894736842,0.3,0.3821656050955414,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,1,21,0.5263157894736842,0.5263157894736842,0.3,0.3821656050955414,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,1,22,0.5789473684210527,0.5789473684210527,0.325,0.4163027656477438,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,1,23,0.5789473684210527,0.5789473684210527,0.325,0.4163027656477438,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,1,24,0.47368421052631576,0.47368421052631576,0.3,0.3673469387755102,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,1,25,0.47368421052631576,0.47368421052631576,0.325,0.385502471169687,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,1,26,0.47368421052631576,0.47368421052631576,0.325,0.385502471169687,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,1,27,0.5263157894736842,0.5263157894736842,0.35,0.42042042042042044,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,1,28,0.631578947368421,0.631578947368421,0.35,0.45040214477211793,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
bg2500-big_comm_seed001,bg2500-big,comm,1,1,29,0.631578947368421,0.631578947368421,0.35,0.45040214477211793,/Users/absera/Capstone/swarm-robotics/experiments/runs/batch_20260423_062542/bg2500-big/comm/seed_001/bg2500_big_comm_seed001_2026-04-23_09-25-44/robots.json
